t[s];CAN3.VCU_APPS_RAW.apps_1000[]
53.340100;347
53.350100;347
53.360100;353
53.370100;358
53.380100;359
53.390100;357
53.400100;353
53.410100;341
53.420100;330
53.430100;318
53.440100;307
53.450100;307
53.460100;311
53.470100;324
53.480100;326
53.490100;337
53.500100;362
53.510100;355
53.520100;354
53.530100;343
53.540100;320
53.550100;295
53.560100;281
53.570100;276
53.580100;275
53.590100;282
53.600100;286
53.610100;290
53.620100;292
53.630100;290
53.640100;287
53.650100;283
53.660100;275
53.670100;258
53.680100;231
53.690100;188
53.700100;136
53.710100;77
53.720100;21
53.730100;0
53.740100;0
53.750100;0
53.760100;0
53.770100;0
53.780100;0
53.790100;0
53.800100;0
53.810100;0
53.820100;0
53.830100;0
53.840100;0
53.850100;0
53.860100;0
53.870100;0
53.880100;0
53.890100;0
53.900100;0
53.910100;0
53.920100;0
53.930100;0
53.940100;0
53.950100;0
53.960100;0
53.970100;0
53.980100;0
53.990100;0
54.000100;0
54.010100;0
54.020100;0
54.030100;0
54.040100;0
54.050100;0
54.060100;0
54.070100;0
54.080100;0
54.090100;0
54.100100;0
54.110100;0
54.120100;0
54.130100;0
54.140100;0
54.150100;0
54.160100;0
54.170100;0
54.180100;0
54.190100;0
54.200100;0
54.210100;0
54.220100;0
54.230100;0
54.240100;0
54.250100;0
54.260100;0
54.270100;0
54.280100;0
54.290100;0
54.300100;0
54.310100;0
54.320100;0
54.330100;0
54.340100;0
54.350100;0
54.360100;0
54.370100;0
54.380100;0
54.390100;0
54.400100;0
54.410100;0
54.420100;0
54.430100;0
54.440100;0
54.450100;0
54.460100;0
54.470100;0
54.480100;2
54.490100;36
54.500100;65
54.510100;91
54.520100;107
54.530100;118
54.540100;123
54.550100;126
54.560100;128
54.570100;135
54.580100;145
54.590100;157
54.600100;168
54.610100;180
54.620100;186
54.630100;190
54.640100;191
54.650100;188
54.660100;191
54.670100;189
54.680100;203
54.690100;204
54.700100;204
54.710100;217
54.720100;228
54.730100;237
54.740100;241
54.750100;240
54.760100;240
54.770100;240
54.780100;242
54.790100;241
54.810100;246
54.820100;246
54.830100;250
54.840100;269
54.850100;274
54.860100;288
54.870100;297
54.880100;301
54.890100;299
54.900100;294
54.910100;286
54.920100;272
54.930100;265
54.940100;262
54.950100;261
54.960100;269
54.970100;270
54.980100;266
54.990100;257
55.000100;252
55.010100;247
55.020100;241
55.030100;241
55.040100;239
55.050100;239
55.060100;240
55.070100;241
55.080100;241
55.090100;238
55.100100;230
55.110100;233
55.120100;212
55.130100;192
55.140100;141
55.150100;87
55.160100;34
55.170100;0
55.180100;0
55.190100;0
55.200100;0
55.210100;0
55.220100;0
55.230100;0
55.240100;0
55.250100;0
55.260100;0
55.270100;0
55.280100;0
55.290100;0
55.300100;0
55.310100;0
55.320100;0
55.330100;0
55.340100;0
55.350100;0
55.360100;0
55.370100;0
55.380100;0
55.390100;0
55.400100;0
55.410100;0
55.420100;5
55.430100;4
55.440100;21
55.450100;26
55.460100;38
55.470100;48
55.480100;59
55.490100;62
55.500100;68
55.510100;74
55.520100;74
55.530100;78
55.540100;84
55.550100;90
55.560100;96
55.570100;118
55.580100;129
55.600100;140
55.610100;147
55.620100;154
55.630100;164
55.640100;160
55.650100;166
55.660100;166
55.670100;171
55.680100;181
55.690100;190
55.700100;200
55.710100;207
55.720100;212
55.730100;220
55.740100;223
55.750100;229
55.760100;236
55.770100;232
55.780100;229
55.790100;229
55.800100;231
55.810100;231
55.820100;231
55.830100;231
55.840100;232
55.850100;232
55.860100;233
55.870100;234
55.880100;236
55.890100;236
55.900100;237
55.910100;233
55.920100;236
55.930100;232
55.940100;234
55.950100;237
55.960100;234
55.970100;233
55.980100;231
55.990100;231
56.000100;232
56.010100;231
56.020100;233
56.030100;242
56.040100;244
56.050100;233
56.060100;232
56.070100;238
56.080100;236
56.090100;234
56.100100;239
56.110100;237
56.120100;236
56.130100;236
56.140100;231
56.150100;233
56.170100;233
56.180100;234
56.190100;232
56.200100;234
56.210100;239
56.220100;236
56.230100;238
56.240100;234
56.250100;236
56.260100;233
56.270100;237
56.280100;239
56.290100;237
56.300100;234
56.310100;234
56.320100;231
56.330100;234
56.340100;237
56.350100;234
56.360100;232
56.370100;234
56.380100;236
56.390100;234
56.400100;234
56.410100;232
56.420100;234
56.430100;233
56.440100;232
56.450100;231
56.460100;231
56.470100;230
56.480100;227
56.490100;219
56.500100;213
56.510100;202
56.520100;197
56.530100;191
56.540100;191
56.550100;196
56.560100;205
56.570100;217
56.580100;221
56.590100;222
56.600100;238
56.610100;231
56.620100;231
56.630100;225
56.640100;223
56.650100;223
56.660100;222
56.670100;216
56.680100;217
56.690100;213
56.700100;212
56.710100;214
56.720100;214
56.730100;216
56.740100;221
56.750100;228
56.760100;237
56.770100;244
56.780100;234
56.790100;234
56.800100;231
56.810100;222
56.820100;216
56.830100;208
56.840100;203
56.850100;202
56.860100;202
56.870100;215
56.880100;205
56.890100;211
56.900100;223
56.910100;214
56.920100;211
56.930100;212
56.940100;211
56.950100;205
56.960100;202
56.970100;190
56.980100;181
56.990100;177
57.000100;172
57.010100;171
57.020100;175
57.030100;177
57.040100;187
57.050100;188
57.060100;182
57.070100;180
57.080100;178
57.090100;174
57.100100;172
57.110100;171
57.120100;175
57.130100;177
57.140100;177
57.150100;172
57.160100;171
57.170100;162
57.180100;157
57.190100;155
57.200100;156
57.210100;149
57.220100;152
57.230100;153
57.240100;155
57.250100;155
57.260100;150
57.270100;149
57.280100;146
57.290100;137
57.300100;130
57.310100;124
57.320100;115
57.330100;115
57.340100;118
57.350100;122
57.360100;122
57.370100;123
57.380100;122
57.390100;121
57.400100;121
57.410100;123
57.420100;118
57.430100;113
57.440100;103
57.450100;91
57.460100;85
57.470100;82
57.480100;79
57.490100;90
57.500100;81
57.510100;86
57.520100;89
57.530100;94
57.540100;95
57.550100;98
57.560100;99
57.580100;104
57.590100;99
57.600100;98
57.610100;99
57.620100;101
57.630100;106
57.640100;108
57.650100;111
57.660100;116
57.670100;121
57.680100;129
57.690100;139
57.700100;158
57.710100;188
57.720100;220
57.730100;250
57.740100;266
57.750100;291
57.760100;331
57.770100;370
57.780100;388
57.790100;397
57.800100;392
57.810100;354
57.820100;318
57.830100;287
57.840100;264
57.850100;244
57.860100;233
57.870100;229
57.880100;240
57.890100;258
57.900100;291
57.910100;328
57.920100;371
57.930100;408
57.940100;451
57.950100;451
57.960100;446
57.970100;423
57.980100;393
57.990100;368
58.000100;359
58.010100;362
58.020100;363
58.030100;368
58.040100;364
58.050100;381
58.060100;391
58.070100;403
58.080100;414
58.090100;414
58.100100;414
58.110100;384
58.120100;358
58.130100;333
58.140100;305
58.150100;269
58.160100;234
58.170100;208
58.180100;169
58.190100;130
58.200100;101
58.210100;99
58.220100;86
58.230100;105
58.240100;147
58.250100;207
58.260100;280
58.270100;358
58.280100;420
58.290100;449
58.300100;451
58.310100;439
58.320100;398
58.330100;351
58.340100;300
58.350100;255
58.360100;224
58.370100;198
58.380100;205
58.390100;222
58.400100;272
58.410100;318
58.420100;356
58.430100;387
58.440100;406
58.450100;416
58.460100;412
58.470100;399
58.480100;385
58.490100;378
58.500100;371
58.510100;363
58.520100;357
58.530100;351
58.540100;342
58.550100;336
58.560100;324
58.570100;311
58.580100;303
58.590100;303
58.600100;316
58.610100;343
58.620100;370
58.630100;395
58.640100;420
58.650100;437
58.660100;434
58.670100;435
58.680100;432
58.690100;426
58.700100;427
58.710100;420
58.720100;403
58.730100;412
58.740100;398
58.750100;388
58.760100;392
58.770100;395
58.780100;399
58.790100;398
58.800100;406
58.810100;405
58.820100;384
58.830100;375
58.840100;359
58.850100;347
58.860100;329
58.870100;326
58.880100;318
58.890100;316
58.900100;311
58.910100;295
58.920100;258
58.930100;198
58.940100;126
58.950100;48
58.960100;0
58.970100;0
58.980100;0
58.990100;0
59.000100;0
59.010100;0
59.020100;0
59.030100;0
59.040100;0
59.050100;0
59.060100;0
59.070100;0
59.080100;0
59.090100;0
59.100100;0
59.110100;0
59.120100;0
59.130100;0
59.140100;0
59.150100;0
59.160100;0
59.170100;0
59.180100;0
59.190100;0
59.200100;0
59.210100;0
59.220100;0
59.230100;0
59.240100;0
59.250100;0
59.260100;0
59.270100;0
59.280100;0
59.290100;0
59.300100;0
59.310100;0
59.320100;0
59.330100;0
59.340100;0
59.350100;0
59.360100;0
59.370100;0
59.380100;0
59.390100;0
59.400100;0
59.410100;0
59.420100;0
59.430100;0
59.440100;0
59.450100;0
59.460100;0
59.470100;0
59.480100;0
59.490100;0
59.500100;0
59.510100;0
59.520100;0
59.530100;0
59.540100;0
59.550100;0
59.560100;0
59.570100;0
59.580100;0
59.590100;0
59.600100;0
59.610100;0
59.620100;0
59.630100;0
59.640100;0
59.650100;0
59.660100;0
59.670100;0
59.680100;0
59.690100;0
59.700100;0
59.710100;0
59.720100;0
59.730100;0
59.740100;0
59.750100;0
59.760100;0
59.770100;0
59.780100;0
59.790100;0
59.800100;0
59.810100;0
59.820100;0
59.830100;0
59.840100;0
59.850100;0
59.860100;0
59.870100;0
59.880100;0
59.890100;0
59.900100;0
59.910100;0
59.920100;0
59.930100;0
59.940100;0
59.950100;0
59.960100;0
59.970100;0
59.980100;0
59.990100;0
60.000100;0
60.010100;0
60.020100;0
60.030100;0
60.040100;0
60.050100;0
60.060100;0
60.070100;0
60.080100;0
60.090100;0
60.100100;0
60.110100;0
60.120100;0
60.130100;0
60.140100;0
60.150100;0
60.160100;0
60.170100;0
60.180100;0
60.190100;0
60.200100;0
60.210100;0
60.220100;0
60.230100;0
60.240100;0
60.250100;0
60.260100;2
60.270100;11
60.280100;26
60.290100;51
60.300100;77
60.310100;95
60.320100;108
60.330100;114
60.340100;113
60.350100;106
60.360100;104
60.370100;98
60.380100;93
60.390100;86
60.400100;82
60.410100;80
60.420100;79
60.430100;81
60.440100;81
60.450100;85
60.460100;95
60.470100;97
60.480100;102
60.490100;111
60.500100;103
60.510100;108
60.520100;115
60.530100;128
60.540100;144
60.550100;161
60.560100;175
60.570100;182
60.580100;189
60.590100;197
60.600100;207
60.610100;216
60.620100;225
60.630100;238
60.640100;254
60.650100;274
60.660100;294
60.670100;320
60.680100;339
60.690100;361
60.700100;372
60.710100;375
60.720100;373
60.730100;368
60.740100;364
60.750100;364
60.760100;364
60.770100;366
60.780100;374
60.790100;387
60.800100;385
60.810100;378
60.820100;383
60.830100;413
60.840100;424
60.850100;450
60.860100;493
60.870100;507
60.880100;533
60.890100;542
60.900100;549
60.910100;547
60.920100;542
60.930100;536
60.940100;526
60.950100;519
60.960100;518
60.970100;506
60.980100;502
60.990100;498
61.000100;494
61.010100;492
61.020100;489
61.030100;491
61.040100;499
61.050100;517
61.060100;535
61.070100;548
61.080100;561
61.090100;561
61.100100;557
61.110100;553
61.120100;551
61.130100;547
61.140100;547
61.150100;539
61.160100;533
61.170100;529
61.180100;518
61.190100;518
61.200100;513
61.210100;508
61.220100;504
61.230100;500
61.240100;510
61.250100;532
61.260100;548
61.270100;573
61.280100;578
61.290100;578
61.300100;566
61.310100;564
61.320100;551
61.330100;557
61.340100;544
61.350100;525
61.360100;527
61.370100;511
61.380100;508
61.390100;502
61.400100;504
61.410100;506
61.420100;507
61.430100;519
61.440100;538
61.450100;553
61.460100;573
61.470100;575
61.480100;574
61.490100;572
61.500100;566
61.510100;564
61.520100;560
61.530100;559
61.540100;561
61.550100;563
61.560100;565
61.570100;565
61.580100;563
61.590100;558
61.600100;561
61.610100;559
61.620100;564
61.630100;574
61.640100;589
61.650100;611
61.660100;609
61.670100;610
61.680100;606
61.690100;599
61.700100;590
61.710100;576
61.720100;564
61.730100;557
61.740100;552
61.750100;555
61.760100;556
61.770100;563
61.780100;582
61.790100;584
61.800100;589
61.810100;593
61.820100;597
61.830100;588
61.840100;586
61.850100;580
61.860100;573
61.870100;577
61.880100;573
61.890100;569
61.900100;568
61.910100;566
61.920100;572
61.930100;571
61.940100;583
61.950100;573
61.960100;577
61.970100;576
61.980100;565
61.990100;561
62.000100;557
62.010100;544
62.020100;540
62.030100;530
62.040100;525
62.050100;511
62.060100;523
62.070100;529
62.080100;535
62.090100;546
62.100100;566
62.110100;561
62.120100;576
62.130100;578
62.140100;575
62.150100;560
62.160100;546
62.170100;526
62.180100;504
62.190100;474
62.200100;452
62.210100;437
62.220100;432
62.230100;433
62.240100;441
62.250100;451
62.260100;472
62.270100;473
62.280100;473
62.290100;475
62.300100;480
62.310100;488
62.320100;494
62.330100;501
62.340100;513
62.350100;523
62.360100;533
62.370100;540
62.380100;541
62.390100;534
62.400100;517
62.410100;496
62.420100;472
62.430100;448
62.440100;431
62.450100;421
62.460100;430
62.470100;442
62.480100;455
62.490100;462
62.500100;468
62.510100;482
62.520100;498
62.530100;522
62.540100;551
62.550100;580
62.560100;607
62.570100;645
62.580100;657
62.590100;659
62.600100;651
62.610100;640
62.620100;632
62.630100;620
62.640100;622
62.650100;624
62.660100;625
62.670100;627
62.680100;625
62.690100;626
62.700100;625
62.710100;624
62.720100;624
62.730100;622
62.740100;617
62.750100;610
62.760100;614
62.770100;626
62.780100;634
62.790100;648
62.800100;648
62.810100;640
62.820100;628
62.830100;623
62.840100;618
62.850100;620
62.860100;620
62.870100;622
62.880100;616
62.890100;608
62.900100;601
62.910100;591
62.920100;589
62.930100;589
62.940100;591
62.950100;591
62.960100;594
62.970100;590
62.980100;589
62.990100;586
63.000100;589
63.010100;592
63.020100;600
63.030100;608
63.040100;618
63.050100;618
63.060100;615
63.070100;607
63.080100;600
63.090100;599
63.100100;597
63.110100;598
63.120100;589
63.130100;594
63.140100;593
63.150100;595
63.160100;597
63.170100;610
63.180100;615
63.190100;606
63.200100;607
63.210100;603
63.220100;597
63.230100;590
63.240100;583
63.250100;583
63.260100;588
63.270100;592
63.280100;602
63.290100;606
63.300100;605
63.310100;598
63.320100;595
63.330100;593
63.340100;591
63.350100;594
63.360100;599
63.370100;607
63.380100;605
63.390100;600
63.400100;600
63.410100;603
63.420100;606
63.430100;614
63.440100;618
63.450100;608
63.460100;608
63.470100;600
63.480100;592
63.490100;585
63.500100;582
63.510100;580
63.520100;586
63.530100;595
63.540100;610
63.550100;622
63.560100;616
63.570100;611
63.580100;615
63.590100;623
63.600100;636
63.610100;648
63.620100;650
63.630100;643
63.640100;639
63.650100;634
63.660100;627
63.670100;617
63.680100;600
63.690100;588
63.700100;569
63.710100;556
63.720100;515
63.730100;455
63.740100;382
63.750100;289
63.760100;191
63.770100;104
63.780100;21
63.790100;0
63.800100;0
63.810100;0
63.820100;0
63.830100;0
63.840100;0
63.850100;0
63.860100;0
63.870100;0
63.880100;0
63.890100;0
63.900100;0
63.910100;0
63.920100;0
63.930100;0
63.940100;0
63.950100;0
63.960100;0
63.970100;0
63.980100;0
63.990100;0
64.000100;0
64.010100;0
64.020100;0
64.030100;0
64.040100;0
64.050100;0
64.060100;0
64.070100;0
64.080100;0
64.090100;0
64.100100;0
64.110100;0
64.120100;0
64.130100;0
64.140100;0
64.150100;0
64.160100;0
64.170100;0
64.180100;0
64.190100;0
64.200100;0
64.210100;0
64.220100;0
64.230100;0
64.240100;0
64.250100;0
64.260100;0
64.270100;0
64.280100;0
64.290100;0
64.300100;0
64.310100;0
64.320100;0
64.330100;0
64.340100;0
64.350100;0
64.360100;0
64.370100;0
64.380100;0
64.390100;0
64.400100;0
64.410100;0
64.420100;0
64.430100;0
64.440100;0
64.450100;0
64.460100;0
64.470100;0
64.480100;0
64.490100;0
64.500100;0
64.510100;0
64.520100;0
64.530100;0
64.540100;0
64.550100;0
64.560100;0
64.570100;0
64.580100;0
64.590100;0
64.600100;0
64.610100;0
64.620100;0
64.630100;0
64.640100;0
64.650100;0
64.660100;0
64.670100;0
64.680100;0
64.690100;0
64.700100;0
64.710100;0
64.720100;0
64.730100;0
64.740100;0
64.750100;0
64.760100;0
64.770100;0
64.780100;0
64.790100;0
64.800100;0
64.810100;0
64.820100;0
64.830100;0
64.840100;0
64.850100;0
64.860100;0
64.870100;0
64.880100;0
64.890100;0
64.900100;0
64.910100;0
64.920100;0
64.930100;0
64.940100;0
64.950100;0
64.960100;0
64.970100;0
64.980100;0
64.990100;0
65.000100;0
65.010100;0
65.020100;0
65.030100;0
65.040100;0
65.050100;0
65.060100;0
65.070100;0
65.080100;0
65.090100;0
65.100100;0
65.110100;0
65.120100;0
65.130100;0
65.140100;0
65.150100;0
65.160100;0
65.170100;0
65.180100;0
65.190100;0
65.200100;0
65.210100;0
65.220100;0
65.230100;0
65.240100;0
65.250100;0
65.260100;0
65.270100;0
65.280100;0
65.290100;0
65.300100;0
65.310100;0
65.320100;0
65.330100;0
65.340100;0
65.350100;0
65.360100;0
65.370100;0
65.380100;0
65.390100;0
65.400100;0
65.410100;0
65.420100;0
65.430100;0
65.440100;0
65.450100;0
65.460100;0
65.470100;0
65.480100;0
65.490100;0
65.500100;0
65.510100;0
65.520100;0
65.530100;0
65.540100;0
65.550100;0
65.560100;0
65.570100;0
65.580100;0
65.590100;0
65.600100;0
65.610100;0
65.620100;0
65.630100;0
65.640100;0
65.650100;0
65.660100;0
65.670100;0
65.680100;0
65.690100;0
65.700100;0
65.710100;0
65.720100;0
65.730100;0
65.740100;0
65.750100;0
65.760100;0
65.770100;0
65.780100;0
65.790100;0
65.800100;0
65.810100;0
65.820100;0
65.830100;0
65.840100;0
65.850100;0
65.860100;0
65.870100;0
65.880100;0
65.890100;0
65.900100;0
65.910100;0
65.920100;0
65.930100;0
65.940100;0
65.950100;0
65.960100;0
65.970100;0
65.980100;0
65.990100;0
66.000100;0
66.010100;0
66.020100;0
66.030100;0
66.040100;0
66.050100;0
66.060100;0
66.070100;0
66.080100;0
66.090100;0
66.100100;0
66.110100;0
66.120100;0
66.130100;0
66.140100;0
66.150100;0
66.160100;0
66.170100;0
66.180100;0
66.190100;0
66.200100;0
66.210100;0
66.220100;0
66.230100;0
66.240100;0
66.250100;0
66.260100;0
66.270100;0
66.280100;0
66.290100;0
66.300100;0
66.310100;0
66.320100;0
66.330100;0
66.340100;0
66.350100;0
66.360100;0
66.370100;0
66.380100;0
66.390100;0
66.400100;0
66.410100;0
66.420100;0
66.430100;0
66.440100;0
66.450100;0
66.460100;4
66.470100;36
66.480100;84
66.490100;137
66.500100;200
66.510100;266
66.520100;323
66.530100;374
66.540100;423
66.550100;443
66.560100;452
66.570100;464
66.580100;473
66.590100;474
66.600100;472
66.610100;468
66.620100;469
66.630100;468
66.640100;466
66.650100;464
66.660100;458
66.670100;459
66.680100;459
66.690100;460
66.700100;468
66.710100;479
66.720100;490
66.730100;511
66.740100;543
66.750100;585
66.760100;624
66.770100;664
66.780100;693
66.790100;709
66.800100;726
66.810100;732
66.820100;725
66.830100;715
66.840100;717
66.850100;670
66.860100;653
66.880100;667
66.890100;676
66.900100;681
66.910100;680
66.920100;680
66.930100;682
66.940100;693
66.950100;684
66.960100;672
66.970100;669
66.980100;670
66.990100;687
67.000100;695
67.010100;702
67.020100;711
67.030100;711
67.040100;719
67.050100;734
67.060100;748
67.070100;770
67.080100;793
67.090100;817
67.100100;842
67.110100;855
67.120100;862
67.130100;863
67.140100;855
67.150100;851
67.160100;848
67.170100;825
67.180100;793
67.190100;770
67.200100;741
67.210100;718
67.220100;685
67.230100;672
67.240100;675
67.250100;687
67.260100;715
67.270100;753
67.280100;809
67.290100;857
67.300100;894
67.310100;919
67.320100;941
67.330100;921
67.340100;921
67.350100;911
67.360100;904
67.370100;896
67.380100;895
67.390100;892
67.400100;886
67.410100;878
67.420100;872
67.430100;869
67.440100;865
67.460100;865
67.470100;869
67.480100;872
67.490100;876
67.500100;867
67.510100;841
67.520100;816
67.530100;801
67.540100;794
67.550100;788
67.560100;787
67.570100;788
67.580100;791
67.590100;795
67.600100;791
67.610100;779
67.620100;750
67.630100;683
67.640100;593
67.650100;489
67.660100;383
67.670100;295
67.680100;234
67.690100;202
67.700100;183
67.710100;177
67.720100;175
67.730100;178
67.740100;179
67.760100;183
67.770100;189
67.780100;203
67.790100;217
67.800100;241
67.810100;262
67.830100;289
67.840100;309
67.850100;333
67.860100;356
67.870100;376
67.880100;395
67.890100;406
67.900100;407
67.910100;406
67.920100;390
67.930100;357
67.940100;320
67.950100;280
67.960100;262
67.970100;249
67.980100;240
67.990100;234
68.000100;225
68.020100;202
68.030100;185
68.040100;183
68.050100;188
68.060100;190
68.070100;191
68.080100;189
68.090100;195
68.100100;199
68.110100;194
68.120100;188
68.130100;180
68.140100;173
68.150100;173
68.160100;164
68.170100;164
68.180100;160
68.190100;158
68.200100;155
68.210100;149
68.220100;143
68.230100;135
68.240100;118
68.250100;104
68.260100;87
68.270100;73
68.280100;63
68.290100;59
68.300100;62
68.310100;66
68.320100;70
68.330100;86
68.340100;116
68.350100;160
68.360100;204
68.380100;353
68.390100;420
68.400100;460
68.410100;473
68.420100;459
68.430100;434
68.440100;396
68.450100;347
68.460100;296
68.470100;254
68.480100;236
68.490100;232
68.500100;248
68.510100;250
68.520100;270
68.530100;267
68.540100;259
68.550100;240
68.560100;223
68.570100;190
68.580100;171
68.590100;137
68.600100;116
68.610100;81
68.620100;66
68.630100;59
68.640100;56
68.650100;51
68.660100;55
68.670100;54
68.680100;51
68.690100;47
68.700100;37
68.710100;20
68.720100;4
68.730100;0
68.740100;0
68.750100;0
68.760100;0
68.770100;0
68.780100;0
68.790100;3
68.800100;29
68.810100;63
68.820100;104
68.830100;130
68.840100;144
68.850100;147
68.860100;152
68.870100;165
68.880100;190
68.890100;229
68.900100;271
68.910100;311
68.920100;343
68.930100;372
68.940100;392
68.950100;404
68.960100;404
68.970100;393
68.980100;378
68.990100;357
69.000100;339
69.010100;329
69.020100;325
69.030100;333
69.040100;362
69.050100;400
69.060100;427
69.070100;438
69.080100;441
69.090100;440
69.100100;437
69.110100;432
69.120100;429
69.130100;432
69.140100;449
69.150100;468
69.160100;489
69.170100;514
69.180100;541
69.190100;568
69.200100;594
69.210100;616
69.220100;620
69.230100;622
69.240100;617
69.250100;610
69.260100;600
69.270100;589
69.280100;580
69.290100;567
69.300100;557
69.310100;555
69.320100;556
69.330100;556
69.340100;557
69.350100;559
69.360100;558
69.370100;556
69.380100;566
69.390100;553
69.400100;540
69.410100;533
69.420100;534
69.430100;543
69.440100;555
69.450100;564
69.460100;568
69.470100;567
69.480100;558
69.490100;548
69.500100;541
69.510100;530
69.520100;518
69.530100;523
69.540100;534
69.550100;532
69.560100;550
69.570100;563
69.580100;576
69.590100;590
69.600100;593
69.610100;589
69.620100;584
69.630100;580
69.640100;568
69.650100;568
69.660100;559
69.670100;573
69.680100;577
69.690100;572
69.700100;580
69.710100;581
69.720100;581
69.730100;571
69.740100;568
69.750100;560
69.760100;556
69.770100;557
69.780100;559
69.790100;571
69.800100;585
69.810100;594
69.820100;595
69.830100;597
69.840100;591
69.850100;578
69.860100;569
69.870100;557
69.880100;549
69.890100;542
69.900100;543
69.910100;549
69.920100;553
69.930100;558
69.940100;557
69.950100;531
69.960100;483
69.970100;413
69.980100;303
69.990100;183
70.000100;68
70.010100;0
70.020100;0
70.030100;0
70.040100;0
70.050100;0
70.060100;0
70.070100;0
70.080100;0
70.090100;0
70.100100;0
70.110100;0
70.120100;0
70.130100;0
70.140100;0
70.150100;0
70.160100;0
70.170100;0
70.180100;0
70.190100;0
70.200100;0
70.210100;0
70.220100;0
70.230100;0
70.240100;0
70.250100;0
70.260100;0
70.270100;0
70.280100;0
70.290100;0
70.300100;0
70.310100;0
70.320100;0
70.330100;0
70.340100;0
70.350100;0
70.360100;0
70.370100;0
70.380100;0
70.390100;0
70.400100;0
70.410100;0
70.420100;0
70.430100;0
70.440100;0
70.450100;0
70.460100;0
70.470100;0
70.480100;0
70.490100;0
70.500100;0
70.510100;0
70.520100;0
70.530100;0
70.540100;0
70.550100;0
70.560100;0
70.570100;0
70.580100;0
70.590100;0
70.600100;0
70.610100;0
70.620100;0
70.630100;0
70.640100;0
70.650100;0
70.660100;0
70.670100;0
70.680100;0
70.690100;0
70.700100;0
70.710100;0
70.720100;0
70.730100;0
70.740100;0
70.750100;0
70.760100;0
70.770100;0
70.780100;0
70.790100;0
70.800100;0
70.810100;0
70.820100;0
70.830100;0
70.840100;0
70.850100;0
70.860100;0
70.870100;0
70.880100;0
70.890100;0
70.900100;0
70.910100;0
70.920100;0
70.930100;0
70.940100;0
70.950100;0
70.960100;0
70.970100;0
70.980100;0
70.990100;0
71.000100;0
71.010100;0
71.020100;0
71.030100;0
71.040100;0
71.050100;0
71.060100;0
71.070100;0
71.080100;0
71.090100;0
71.100100;0
71.110100;0
71.120100;0
71.130100;0
71.140100;0
71.150100;0
71.160100;0
71.170100;0
71.180100;0
71.190100;0
71.200100;0
71.210100;0
71.220100;0
71.230100;0
71.240100;0
71.250100;0
71.260100;0
71.270100;0
71.280100;0
71.290100;0
71.300100;0
71.310100;0
71.320100;0
71.330100;0
71.340100;0
71.350100;0
71.360100;0
71.370100;0
71.380100;0
71.390100;0
71.400100;0
71.410100;0
71.420100;0
71.430100;0
71.440100;0
71.450100;0
71.460100;0
71.470100;0
71.480100;3
71.490100;7
71.500100;17
71.510100;26
71.520100;37
71.530100;48
71.540100;57
71.550100;65
71.560100;72
71.570100;78
71.580100;81
71.590100;81
71.600100;80
71.610100;81
71.620100;80
71.630100;74
71.640100;68
71.650100;62
71.660100;60
71.670100;62
71.680100;59
71.690100;54
71.700100;57
71.710100;59
71.720100;61
71.730100;59
71.740100;62
71.750100;68
71.760100;71
71.770100;74
71.780100;77
71.790100;73
71.800100;66
71.810100;62
71.820100;60
71.830100;60
71.840100;62
71.850100;68
71.870100;79
71.880100;88
71.890100;93
71.900100;98
71.910100;97
71.920100;90
71.930100;86
71.940100;79
71.960100;68
71.970100;60
71.980100;55
71.990100;54
72.000100;55
72.010100;51
72.020100;44
72.030100;43
72.040100;32
72.050100;32
72.060100;30
72.070100;31
72.080100;26
72.090100;29
72.100100;35
72.110100;36
72.120100;26
72.130100;18
72.140100;9
72.150100;2
72.160100;0
72.170100;0
72.180100;0
72.190100;0
72.200100;0
72.210100;3
72.220100;12
72.230100;18
72.240100;24
72.250100;31
72.260100;34
72.270100;49
72.280100;47
72.290100;57
72.300100;56
72.310100;69
72.320100;71
72.330100;66
72.340100;74
72.350100;84
72.360100;90
72.370100;99
72.380100;114
72.390100;114
72.400100;114
72.410100;120
72.420100;113
72.430100;112
72.440100;115
72.450100;116
72.460100;103
72.470100;110
72.480100;104
72.490100;102
72.500100;107
72.510100;107
72.520100;111
72.530100;111
72.540100;113
72.550100;113
72.560100;114
72.570100;116
72.580100;122
72.590100;124
72.600100;129
72.610100;133
72.620100;144
72.630100;152
72.640100;161
72.650100;168
72.660100;165
72.670100;166
72.680100;165
72.690100;164
72.700100;169
72.710100;186
72.720100;207
72.730100;229
72.740100;248
72.750100;262
72.760100;267
72.770100;269
72.780100;263
72.790100;252
72.800100;233
72.810100;213
72.820100;187
72.830100;164
72.840100;152
72.850100;147
72.860100;148
72.870100;152
72.880100;158
72.890100;157
72.900100;162
72.910100;161
72.920100;153
72.930100;144
72.940100;132
72.950100;119
72.960100;101
72.970100;81
72.980100;69
72.990100;59
73.000100;53
73.010100;46
73.020100;54
73.030100;52
73.040100;57
73.050100;70
73.060100;68
73.070100;78
73.080100;95
73.090100;101
73.100100;103
73.110100;104
73.120100;101
73.130100;110
73.140100;120
73.150100;133
73.160100;141
73.170100;149
73.180100;160
73.190100;170
73.200100;183
73.210100;206
73.220100;207
73.230100;225
73.240100;239
73.250100;242
73.260100;258
73.270100;274
73.280100;289
73.290100;300
73.300100;307
73.310100;315
73.320100;307
73.330100;309
73.340100;305
73.350100;306
73.360100;309
73.370100;317
73.380100;322
73.390100;336
73.400100;349
